Step,Fidelity
1,0.09859895706176758
2,0.15701830387115479
3,0.18265080451965332
4,0.18265080451965332
5,0.2262256145477295
6,0.2262256145477295
7,0.3038318157196045
8,0.33967578411102295
9,0.33967578411102295
10,0.33967578411102295
11,0.33967578411102295
12,0.33967578411102295
13,0.33967578411102295
14,0.33967578411102295
15,0.33967578411102295
16,0.3609544038772583
17,0.3609544038772583
18,0.3609544038772583
19,0.3609544038772583
20,0.3609544038772583
21,0.3609544038772583
22,0.42541539669036865
23,0.42541539669036865
24,0.42541539669036865
25,0.43832260370254517
26,0.43832260370254517
27,0.43832260370254517
28,0.43832260370254517
29,0.43832260370254517
30,0.4628527760505676
31,0.5126081705093384
32,0.5126081705093384
33,0.5126081705093384
34,0.5126081705093384
35,0.5126081705093384
36,0.5126081705093384
37,0.5126081705093384
38,0.5752593874931335
39,0.5752593874931335
40,0.5752593874931335
41,0.5752593874931335
42,0.5752593874931335
43,0.5752593874931335
44,0.5752593874931335
45,0.5752593874931335
46,0.6156876683235168
47,0.6156876683235168
48,0.6156876683235168
49,0.6156876683235168
50,0.6156876683235168
51,0.6156876683235168
52,0.6156876683235168
53,0.6156876683235168
54,0.6156876683235168
55,0.6156876683235168
56,0.6156876683235168
57,0.6156876683235168
58,0.6156876683235168
59,0.6156876683235168
60,0.6156876683235168
61,0.6156876683235168
62,0.6156876683235168
63,0.6156876683235168
64,0.6156876683235168
65,0.6156876683235168
66,0.6156876683235168
67,0.6156876683235168
68,0.6156876683235168
69,0.6156876683235168
70,0.6156876683235168
71,0.6156876683235168
72,0.6156876683235168
73,0.6260298490524292
74,0.6260298490524292
75,0.6260298490524292
76,0.6260298490524292
77,0.6260298490524292
78,0.6489792466163635
79,0.6489792466163635
80,0.6489792466163635
81,0.6595161557197571
82,0.6595161557197571
83,0.6595161557197571
84,0.6595161557197571
85,0.6595161557197571
86,0.6595161557197571
87,0.6595161557197571
88,0.7342106699943542
89,0.7342106699943542
90,0.7342106699943542
91,0.7342106699943542
92,0.7342106699943542
93,0.7342106699943542
94,0.7342106699943542
95,0.7342106699943542
96,0.7342106699943542
97,0.7342106699943542
98,0.7342106699943542
99,0.7342106699943542
100,0.7342106699943542
101,0.7342106699943542
102,0.7342106699943542
103,0.7342106699943542
104,0.7342106699943542
105,0.7342106699943542
106,0.7342106699943542
107,0.7342106699943542
108,0.7692614197731018
109,0.7692614197731018
110,0.7692614197731018
111,0.7692614197731018
112,0.7692614197731018
113,0.7692614197731018
114,0.7868819832801819
115,0.7868819832801819
116,0.7868819832801819
117,0.7868819832801819
118,0.7868819832801819
119,0.7868819832801819
120,0.7868819832801819
121,0.7868819832801819
122,0.7868819832801819
123,0.7868819832801819
124,0.7868819832801819
125,0.7868819832801819
126,0.7868819832801819
127,0.7868819832801819
128,0.7868819832801819
129,0.8455848097801208
130,0.8455848097801208
131,0.8455848097801208
132,0.8455848097801208
133,0.8455848097801208
134,0.8455848097801208
135,0.8455848097801208
136,0.8455848097801208
137,0.8455848097801208
138,0.8455848097801208
139,0.8455848097801208
140,0.8455848097801208
141,0.8455848097801208
142,0.8455848097801208
143,0.8455848097801208
144,0.8455848097801208
145,0.8455848097801208
146,0.8455848097801208
147,0.8455848097801208
148,0.8455848097801208
149,0.8455848097801208
150,0.8455848097801208
151,0.8455848097801208
152,0.8455848097801208
153,0.8455848097801208
154,0.8455848097801208
155,0.8455848097801208
156,0.8455848097801208
157,0.8455848097801208
158,0.8455848097801208
159,0.8455848097801208
160,0.8455848097801208
161,0.8455848097801208
162,0.8455848097801208
163,0.8455848097801208
164,0.8455848097801208
165,0.8455848097801208
166,0.8455848097801208
167,0.8455848097801208
168,0.8455848097801208
169,0.8455848097801208
170,0.8455848097801208
171,0.8455848097801208
172,0.8455848097801208
173,0.8455848097801208
174,0.8455848097801208
175,0.8455848097801208
176,0.8455848097801208
177,0.8455848097801208
178,0.8573623895645142
179,0.8573623895645142
180,0.8573623895645142
181,0.8588612675666809
182,0.8588612675666809
183,0.8588612675666809
184,0.8588612675666809
185,0.8588612675666809
186,0.8588612675666809
187,0.8588612675666809
188,0.8588612675666809
189,0.8588612675666809
190,0.8588612675666809
191,0.8844304084777832
192,0.8844304084777832
193,0.8844304084777832
194,0.8844304084777832
195,0.8844304084777832
196,0.8844304084777832
197,0.8844304084777832
198,0.8844304084777832
199,0.8844304084777832
200,0.8844304084777832
201,0.8844304084777832
202,0.8844304084777832
203,0.9046658873558044
204,0.9046658873558044
205,0.9046658873558044
206,0.9046658873558044
207,0.9067857265472412
208,0.9067857265472412
209,0.9218863248825073
210,0.9218863248825073
211,0.9218863248825073
212,0.9218863248825073
213,0.9493518471717834
214,0.9493518471717834
215,0.9493518471717834
216,0.9493518471717834
217,0.9493518471717834
218,0.9493518471717834
219,0.9493518471717834
220,0.9493518471717834
221,0.9493518471717834
222,0.9493518471717834
223,0.9493518471717834
224,0.9493518471717834
225,0.9493518471717834
226,0.9493518471717834
227,0.9493518471717834
228,0.9493518471717834
229,0.9493518471717834
230,0.9493518471717834
231,0.9493518471717834
232,0.9493518471717834
233,0.9493518471717834
234,0.9493518471717834
235,0.9493518471717834
236,0.9493518471717834
237,0.9493518471717834
238,0.9493518471717834
239,0.9493518471717834
240,0.9493518471717834
241,0.9493518471717834
242,0.9493518471717834
243,0.9493518471717834
244,0.9493518471717834
245,0.9493518471717834
246,0.9493518471717834
247,0.9493518471717834
248,0.9493518471717834
249,0.9493518471717834
250,0.9493518471717834
251,0.9493518471717834
252,0.9493518471717834
253,0.9493518471717834
254,0.9493518471717834
255,0.9493518471717834
256,0.9493518471717834
257,0.9493518471717834
258,0.9493518471717834
259,0.9493518471717834
260,0.9493518471717834
261,0.9493518471717834
262,0.9493518471717834
263,0.9493518471717834
264,0.9493518471717834
265,0.9493518471717834
266,0.9493518471717834
267,0.9546360373497009
268,0.94591534
269,0.9469843
270,0.947159
271,0.94732165
272,0.9477877
273,0.9641813
274,0.9647189
275,0.965144
276,0.9658418
277,0.966906
278,0.96799564
279,0.9690502
280,0.96917766
281,0.9694873
282,0.96982735
283,0.970059
284,0.97035986
285,0.97040516
286,0.9706593
287,0.97091407
288,0.9709828
289,0.9710004
290,0.97143567
291,0.97167325
292,0.9718273
293,0.9720619
294,0.97220343
295,0.97983885
296,0.9798757
297,0.98000324
298,0.98000926
299,0.9815733
300,0.9816325
301,0.9819761
302,0.9820378
303,0.98226446
304,0.98235023
305,0.982607
306,0.9828812
307,0.9914586
308,0.99146014
309,0.9914618
310,0.9914697
311,0.991483
312,0.99148375
313,0.99148375
314,0.99149626
315,0.99150145
316,0.99152225
317,0.9915372
318,0.99155205
319,0.9915524
320,0.9915524
321,0.9916366
322,0.99163693
323,0.99163765
324,0.99163866
325,0.99164534
326,0.99164534
327,0.99199724
328,0.99201053
329,0.992077
330,0.992077
331,0.9920825
332,0.9920942
333,0.99209934
334,0.9920998
335,0.99212724
336,0.9921349
337,0.9921367
338,0.99222034
339,0.99229324
340,0.9922972
341,0.9923003
342,0.9923003
343,0.9923003
344,0.9923004
345,0.99230087
346,0.99231225
347,0.99326855
348,0.99326414
349,0.99326485
350,0.9934325
351,0.99343604
352,0.99344283
353,0.9934487
354,0.99345326
355,0.9936572
356,0.99365884
357,0.9941869
358,0.9941951
359,0.99433964
360,0.99433964
361,0.99435437
362,0.99435484
363,0.99437064
364,0.99437064
365,0.9943709
366,0.99443424
367,0.994524
368,0.99453187
369,0.9945611
370,0.99456406
371,0.99463516
372,0.9946372
373,0.9947663
374,0.9947681
375,0.9947681
376,0.9947681
377,0.995109
378,0.9951122
379,0.9951116
380,0.9951117
381,0.9951197
382,0.9951197
383,0.99514073
384,0.99514073
385,0.99514204
386,0.9951436
387,0.99514455
388,0.9951498
389,0.9951498
390,0.9951614
391,0.9951614
392,0.99540645
393,0.99540657
394,0.99540657
395,0.99540657
396,0.99540657
397,0.9954067
398,0.9954067
399,0.99540967
400,0.99544317
401,0.995474
402,0.995474
403,0.99547446
404,0.99547577
405,0.99547803
406,0.99562466
407,0.99562466
408,0.9957127
409,0.9957128
410,0.995714
411,0.995714
412,0.9957157
413,0.9957157
414,0.9957157
415,0.9957163
416,0.9957165
417,0.9957165
418,0.9957215
419,0.9957252
420,0.99572474
421,0.9957251
422,0.9957662
423,0.9958312
424,0.9958312
425,0.9958312
426,0.995833
427,0.995833
428,0.995833
429,0.995833
430,0.99583644
431,0.99583656
432,0.99583656
433,0.9958376
434,0.99583787
435,0.99644095
436,0.9964519
437,0.99645954
438,0.9964837
439,0.9964839
440,0.996485
441,0.9964845
442,0.9964845
443,0.99648523
444,0.9964924
445,0.99649274
446,0.99649394
447,0.9964936
448,0.99650437
449,0.99650437
450,0.996507
451,0.9966035
452,0.9966179
453,0.9966185
454,0.9966202
455,0.9966416
456,0.9966423
457,0.9966423
458,0.99680537
459,0.99680537
460,0.9968057
461,0.9968088
462,0.9968088
463,0.99680895
464,0.9968094
465,0.9968117
466,0.9968117
467,0.9968119
468,0.99681216
469,0.99681216
470,0.9968125
471,0.99681276
472,0.9968135
473,0.9968168
474,0.9968168
475,0.99681705
476,0.99681705
477,0.99681765
478,0.99681896
479,0.996825
480,0.9968263
481,0.9968263
482,0.9968264
483,0.9968264
484,0.9968264
485,0.9968262
486,0.9968265
487,0.9968265
488,0.99682677
489,0.9968276
490,0.9968276
491,0.9968276
492,0.9968287
493,0.9968302
494,0.99683475
495,0.9968389
496,0.99687797
497,0.99687845
498,0.99687845
499,0.99687904
500,0.99917096
